,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,sst2_id,sst2_split,rationale_binary
216,QID649,65,"Rob Schneider's infantile cross-dressing routines fill The Hot Chick, the latest gimmick from this unimaginative comedian.",negative,negative,2,"infantile,cross-dressing,routines,gimmick,unimaginative,comedian.","[2, 3, 4, 11, 14, 15]",38,Latino/Hispanic,Female,Very well,PASSED,399,LO,Latino/Hispanic,>=38,41583,train,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]"
217,QID867,174,Bad and baffling from the get-go.,negative,negative,2,"Bad,and,baffling,from,the,get-go.","[0, 1, 2, 3, 4, 5]",57,Latino/Hispanic,Male,Very well,PASSED,548,LO,Latino/Hispanic,>=38,41627,train,"[1, 1, 1, 1, 1, 1]"
218,QID849,165,"After seeing the film, I can tell you that there's no other reason why anyone should bother remembering it.",negative,negative,2,"bother,remembering","[16, 17]",50,Latino/Hispanic,Male,Very well,PASSED,534,LO,Latino/Hispanic,>=38,41831,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
219,QID709,95,"Cox offers plenty of glimpses at existing photos, but there are no movies of Nijinsky, so instead the director treats us to an aimless hodgepodge.",negative,negative,2,"aimless,hodgepodge.","[23, 24]",58,Latino/Hispanic,Male,Very well,PASSED,442,LO,Latino/Hispanic,>=38,41940,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
220,QID967,224,Distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,negative,negative,2,"sub-par...,drown,in,boredom","[1, 5, 8, 9]",55,White Mexican,Male,Very well,PASSED,643,LO,Latino/Hispanic,>=38,42335,train,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
221,QID895,188,"Like Rudy Yellow Lodge, Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider.",negative,negative,2,"Eyre,needs,to,take,a,good,sweat,to,clarify,his,cinematic,vision","[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",45,Latino/Hispanic,Male,Well,PASSED,571,LO,Latino/Hispanic,>=38,42555,train,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
222,QID521,1,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",negative,negative,2,"has,so,many,flaws,easy,for,critics,to,shred,it.","[3, 4, 5, 6, 10, 11, 12, 13, 14, 15]",39,Latino/Hispanic,Male,Very well,PASSED,302,LO,Latino/Hispanic,>=38,42813,train,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
223,QID607,44,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.",negative,negative,2,"supremely,unfunny,and,unentertaining","[2, 3, 4, 5]",38,Latino/Hispanic,Male,Very well,PASSED,368,LO,Latino/Hispanic,>=38,43065,train,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
224,QID873,177,"Although the sequel has all the outward elements of the original, the first film's lovely flakiness is gone, replaced by the forced funniness found in the dullest kiddie flicks.",negative,negative,2,"forced,funniness,found,in,the,dullest,kiddie,flicks.","[21, 22, 23, 24, 25, 26, 27, 28]",57,Latino/Hispanic,Male,Very well,PASSED,552,LO,Latino/Hispanic,>=38,43077,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
225,QID717,99,"Loud, chaotic and largely unfunny.",negative,negative,2,"Loud,,chaotic,unfunny.","[0, 1, 4]",58,Latino/Hispanic,Male,Very well,PASSED,448,LO,Latino/Hispanic,>=38,43084,train,"[1, 1, 0, 0, 1]"
226,QID615,48,"It has fun with the quirks of family life, but it also treats the subject with fondness and respect.",positive,positive,1,"has,fun,fondness,respect.","[1, 2, 16, 18]",38,Latino/Hispanic,Male,Very well,PASSED,373,LO,Latino/Hispanic,>=38,43306,train,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
227,QID545,13,Another Best of the Year selection.,positive,no sentiment,3,Another,[0],51,Latino/Hispanic,Female,Very well,PASSED,323,LO,Latino/Hispanic,>=38,43407,train,"[1, 0, 0, 0, 0, 0]"
228,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,positive,1,"visceral,excitement,of,a,sports,extravaganza.","[10, 11, 12, 13, 14, 15]",39,Latino/Hispanic,Male,Very well,PASSED,305,LO,Latino/Hispanic,>=38,43724,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
229,QID563,22,"... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!",negative,negative,2,"as,lumpy,as,two-day,old,porridge...,sad,to,say,,``un-bear-able'',project!","[4, 5, 6, 7, 8, 9, 13, 14, 15, 20, 21]",46,Latino/Hispanic,Female,Very well,PASSED,338,LO,Latino/Hispanic,>=38,43764,train,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]"
230,QID673,77,"Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.",positive,positive,1,"Elegantly,expressively","[0, 3]",44,Latino/Hispanic,Male,Very well,PASSED,413,LO,Latino/Hispanic,>=38,43901,train,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
231,QID955,218,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",positive,positive,1,"giddy,delight,of,discovery,","[15, 18, 19, 20]",42,Latino/Hispanic,Male,Well,PASSED,628,LO,Latino/Hispanic,>=38,43913,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
232,QID781,131,After that it becomes long and tedious like a classroom play in a college history course.,negative,negative,2,"long,tedious","[4, 6]",42,Latino/Hispanic,Male,Very well,PASSED,487,LO,Latino/Hispanic,>=38,44255,train,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
233,QID541,11,"A first-class, thoroughly involving B movie that effectively combines two surefire, beloved genres -- the prison flick and the fight film.",positive,negative,2,"B,movie","[4, 5]",51,Latino/Hispanic,Female,Very well,PASSED,320,LO,Latino/Hispanic,>=38,44292,train,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
234,QID535,8,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",negative,negative,2,"entirely,witless,and,inane,","[5, 6, 7, 8]",39,Latino/Hispanic,Male,Very well,PASSED,313,LO,Latino/Hispanic,>=38,44296,train,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
235,QID699,90,Festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you.,negative,negative,2,"Festers,dungpile,feces","[0, 5, 15]",58,Latino/Hispanic,Male,Very well,PASSED,434,LO,Latino/Hispanic,>=38,44332,train,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
236,QID1019,250,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.",positive,positive,1,"art,direction,is,often,exquisite,,the,anthropomorphic,animal,characters,are,beautifully,realized,clever,makeup","[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16]",40,Latino/Hispanic,Male,Well,PASSED,681,LO,Latino/Hispanic,>=38,44436,train,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
237,QID623,52,This thing works on no level whatsoever for me.,negative,negative,2,"works,on,no,level,whatsoever","[2, 3, 4, 5, 6]",49,Latino/Hispanic,Female,Very well,PASSED,379,LO,Latino/Hispanic,>=38,45044,train,"[0, 0, 1, 1, 1, 1, 1, 0, 0]"
238,QID905,193,"The delicious trimmings... arrive early and stay late, filling nearly every minute... with a lighthearted glow, some impudent snickers, and a glorious dose of humankind's liberating ability to triumph over a Scrooge or two.",positive,positive,1,"filling,nearly,every,minute...,with,a,lighthearted,glow,,glorious,dose,of,humankind's,liberating,ability,to,triumph","[8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23, 24, 25, 26, 27, 28]",45,Latino/Hispanic,Male,Very well,PASSED,579,LO,Latino/Hispanic,>=38,45497,train,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
239,QID519,0,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",positive,positive,1,"Beautifully,crafted,,engaging,filmmaking,hungry,for,quality","[0, 1, 2, 3, 9, 10, 11]",39,Latino/Hispanic,Male,Very well,PASSED,301,LO,Latino/Hispanic,>=38,45819,train,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
240,QID613,47,"A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",negative,negative,2,"mindless,,lifeless,,meandering,,loud,,painful,,obnoxious.","[10, 11, 12, 13, 14, 15]",38,Latino/Hispanic,Male,Very well,PASSED,372,LO,Latino/Hispanic,>=38,46354,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
241,QID757,119,Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol's most intense psychological mysteries.,positive,positive,1,"excels,as,the,enigmatic,Mika,stunning,new,talent","[2, 3, 4, 5, 6, 12, 13, 15]",51,White Mexican,Female,Very well,PASSED,470,LO,Latino/Hispanic,>=38,47180,train,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
242,QID867,174,Bad and baffling from the get-go.,negative,negative,2,"Bad,and,baffling,from,the,get-go.","[0, 1, 2, 3, 4, 5]",57,Latino/Hispanic,Male,Very well,PASSED,548,LO,Latino/Hispanic,>=38,47202,train,"[1, 1, 1, 1, 1, 1]"
243,QID947,214,An awful movie that will only satisfy the most emotionally malleable of filmgoers.,negative,negative,2,awful,[1],42,Latino/Hispanic,Male,Well,PASSED,622,LO,Latino/Hispanic,>=38,47498,train,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
244,QID913,197,"A breathtaking adventure for all ages, Spirit tells its poignant and uplifting story in a stunning fusion of music and images.",positive,positive,1,"poignant,and,uplifting,story,stunning,fusion,of,music,and,images.","[9, 10, 11, 12, 15, 16, 17, 18, 19, 20]",45,Latino/Hispanic,Male,Very well,PASSED,592,LO,Latino/Hispanic,>=38,47914,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]"
245,QID937,209,Adam Sandler's Eight Crazy Nights grows on you -- like a rash.,negative,positive,1,"grows,on,you","[5, 6, 7]",38,Latino/Hispanic,Male,Well,PASSED,614,LO,Latino/Hispanic,>=38,48248,train,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
246,QID1003,242,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,negative,negative,2,"horrible,movie,if,only,it,were,that,grand,a,failure!","[7, 8, 10, 11, 12, 13, 14, 15, 16, 17]",40,Latino/Hispanic,Male,Well,PASSED,670,LO,Latino/Hispanic,>=38,48344,train,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
247,QID541,11,"A first-class, thoroughly involving B movie that effectively combines two surefire, beloved genres -- the prison flick and the fight film.",positive,negative,2,"B,movie","[4, 5]",51,Latino/Hispanic,Female,Very well,PASSED,320,LO,Latino/Hispanic,>=38,48377,train,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
248,QID655,68,"As quiet, patient and tenacious as Mr. Lopez himself, who approaches his difficult, endless work with remarkable serenity and discipline.",positive,positive,1,"remarkable,serenity,and,discipline.","[16, 17, 18, 19]",38,Latino/Hispanic,Female,Very well,PASSED,404,LO,Latino/Hispanic,>=38,49093,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
249,QID659,70,What a great shame that such a talented director as Chen Kaige has chosen to make his English-language debut with a film so poorly plotted and scripted.,negative,negative,2,poorly,[23],44,Latino/Hispanic,Male,Very well,PASSED,406,LO,Latino/Hispanic,>=38,49442,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
250,QID1009,245,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",negative,positive,1,"Thanks,to,Williams,,all,the,interesting,developments,are,processed","[0, 2, 3, 4, 5, 6, 7, 8, 9]",40,Latino/Hispanic,Male,Well,PASSED,676,LO,Latino/Hispanic,>=38,49464,train,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
251,QID989,235,"This odd, poetic road movie, spiked by jolts of pop music, pretty much takes place in Morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is such a mesmerizing one.",positive,positive,1,tribute,[23],46,Latino/Hispanic,Female,Very well,PASSED,661,LO,Latino/Hispanic,>=38,49838,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
252,QID803,142,This is one of the biggest disappointments of the year.,negative,negative,2,"one,of,the,biggest,disappointments","[2, 3, 4, 5, 6]",38,Latino/Hispanic,Male,Very well,PASSED,501,LO,Latino/Hispanic,>=38,50066,train,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
253,QID543,12,The film is so bad it doesn't improve upon the experience of staring at a blank screen.,negative,negative,2,"so,bad,improve,upon","[3, 4, 7, 8]",51,Latino/Hispanic,Female,Very well,PASSED,321,LO,Latino/Hispanic,>=38,50159,train,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
254,QID843,162,"The misery of these people becomes just another voyeuristic spectacle, to be consumed and forgotten.",negative,negative,2,"misery,just,another,voyeuristic,spectacle,,consumed,and,forgotten.","[1, 6, 7, 8, 9, 12, 13, 14]",50,Latino/Hispanic,Male,Very well,PASSED,528,LO,Latino/Hispanic,>=38,50242,train,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]"
255,QID709,95,"Cox offers plenty of glimpses at existing photos, but there are no movies of Nijinsky, so instead the director treats us to an aimless hodgepodge.",negative,negative,2,"aimless,hodgepodge.","[23, 24]",58,Latino/Hispanic,Male,Very well,PASSED,442,LO,Latino/Hispanic,>=38,50443,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
256,QID651,66,At 78 minutes it just zings along with vibrance and warmth.,positive,positive,1,"zings,along,with,vibrance,and,warmth.","[5, 6, 7, 8, 9, 10]",38,Latino/Hispanic,Female,Very well,PASSED,402,LO,Latino/Hispanic,>=38,50480,train,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
257,QID955,218,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",positive,positive,1,"giddy,delight,of,discovery,","[15, 18, 19, 20]",42,Latino/Hispanic,Male,Well,PASSED,628,LO,Latino/Hispanic,>=38,50759,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
258,QID665,73,"Gosling creates a staggeringly compelling character, a young man whose sharp intellect is at the very root of his contradictory, self-hating, self-destructive ways.",positive,positive,1,staggeringly,[3],44,Latino/Hispanic,Male,Very well,PASSED,409,LO,Latino/Hispanic,>=38,50929,train,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
259,QID713,97,Mazel tov to a film about a family's joyous life acting on the Yiddish stage.,positive,positive,1,"Mazel,tov,joyous","[0, 1, 8]",58,Latino/Hispanic,Male,Very well,PASSED,445,LO,Latino/Hispanic,>=38,50989,train,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
260,QID979,230,"As a girl-meets-girl romantic comedy, Kissing Jessica Steinis quirky, charming and often hilarious.",positive,positive,1,girl-meets-girl,[2],46,Latino/Hispanic,Female,Very well,PASSED,652,LO,Latino/Hispanic,>=38,51076,train,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
261,QID741,111,"Like life on the island, the movie grows boring despite the scenery.",negative,negative,2,"grows,boring","[7, 8]",51,White Mexican,Female,Very well,PASSED,461,LO,Latino/Hispanic,>=38,51497,train,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
262,QID705,93,"The fun of the movie is the chance it affords to watch Jackson, who also served as executive producer, take his smooth, shrewd, powerful act abroad.",positive,positive,1,"fun,smooth,,shrewd,,powerful","[1, 21, 22, 23]",58,Latino/Hispanic,Male,Very well,PASSED,440,LO,Latino/Hispanic,>=38,52633,train,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
263,QID811,146,"Like the best of Godard's movies... it is visually ravishing, penetrating, impenetrable.",positive,positive,1,"visually,ravishing,,penetrating,,impenetrable.","[8, 9, 10, 11]",38,Latino/Hispanic,Male,Very well,PASSED,506,LO,Latino/Hispanic,>=38,52913,train,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
264,QID567,24,"Reassuring, retro uplifter.",positive,positive,1,uplifter.,[2],46,Latino/Hispanic,Female,Very well,PASSED,340,LO,Latino/Hispanic,>=38,53373,train,"[0, 0, 1]"
265,QID751,116,The only entertainment you'll derive from this choppy and sloppy affair will be from unintentional giggles -- several of them.,negative,negative,2,"choppy,sloppy,unintentional,giggles","[7, 9, 14, 15]",51,White Mexican,Female,Very well,PASSED,466,LO,Latino/Hispanic,>=38,54007,train,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
266,QID883,182,"A work of extraordinary journalism, but it is also a work of deft and subtle poetry.",positive,positive,1,"extraordinary,journalism,,deft,and,subtle,poetry.","[3, 4, 12, 13, 14, 15]",45,Latino/Hispanic,Male,Well,PASSED,562,LO,Latino/Hispanic,>=38,54163,train,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
267,QID971,226,"We never truly come to care about the main characters and whether or not they'll wind up together, and Michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.",negative,negative,2,"never,care,neither,amusing,nor,dramatic","[1, 5, 23, 24, 25, 26]",55,White Mexican,Male,Very well,PASSED,646,LO,Latino/Hispanic,>=38,54238,train,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]"
268,QID1041,261,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",negative,no sentiment,3,"completely,sea;,with,nothing","[2, 4, 5, 6]",51,Latino/Hispanic,Male,Well,PASSED,696,LO,Latino/Hispanic,>=38,54316,train,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
269,QID529,5,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",positive,positive,1,"brilliant,as,the,conflicted,Daniel.","[6, 7, 8, 9, 10]",39,Latino/Hispanic,Male,Very well,PASSED,307,LO,Latino/Hispanic,>=38,54991,train,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
270,QID941,211,"... pitiful, slapdash disaster.",negative,negative,2,"pitiful,,slapdash,disaster.","[1, 2, 3]",42,Latino/Hispanic,Male,Well,PASSED,616,LO,Latino/Hispanic,>=38,55141,train,"[0, 1, 1, 1]"
271,QID945,213,Returning director Rob Minkoff... and screenwriter Bruce Joel Rubin... have done a fine job of updating White's dry wit to a new age.,positive,positive,1,"fine,job","[12, 13]",42,Latino/Hispanic,Male,Well,PASSED,619,LO,Latino/Hispanic,>=38,55198,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
272,QID863,172,The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths.,positive,positive,1,"touches,the,heart,thanks,to,the,energetic,performance,by,Rachel,Griffiths.","[3, 4, 5, 9, 10, 11, 12, 16, 17, 18, 19]",57,Latino/Hispanic,Male,Very well,PASSED,546,LO,Latino/Hispanic,>=38,55240,train,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]"
273,QID739,110,This is one of those war movies that focuses on human interaction rather than battle and action sequences... and it's all the stronger because of it.,positive,positive,1,"focuses,on,human,interaction,it's,all,the,stronger,because,of,it.","[8, 9, 10, 11, 19, 20, 21, 22, 23, 24, 25]",51,White Mexican,Female,Very well,PASSED,460,LO,Latino/Hispanic,>=38,55354,train,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
274,QID975,228,"Bogdanovich taps deep into the Hearst mystique, entertainingly reenacting a historic scandal.",positive,positive,1,"entertainingly,reenacting","[7, 8]",55,White Mexican,Male,Very well,PASSED,648,LO,Latino/Hispanic,>=38,55696,train,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
275,QID601,41,"It's a powerful though flawed movie, guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today.",positive,positive,1,"powerful,guaranteed,to,put,a,lump,in,your,throat,best,actor,working","[2, 6, 7, 8, 9, 10, 11, 12, 13, 20, 21, 22]",38,Latino/Hispanic,Male,Very well,PASSED,362,LO,Latino/Hispanic,>=38,55878,train,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
276,QID719,100,The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D.,positive,positive,1,"immersive,perfect,breathtakingly,beautiful","[1, 14, 18, 19]",40,Latino/Hispanic,Male,Very well,PASSED,449,LO,Latino/Hispanic,>=38,55975,train,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
277,QID819,150,I'm not sure which will take longer to heal: the welt on Johnny Knoxville's stomach from a riot-control projectile or my own tortured psyche.,negative,negative,2,"riot-control,tortured","[17, 22]",38,Latino/Hispanic,Female,Very well,PASSED,511,LO,Latino/Hispanic,>=38,56596,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
278,QID935,208,One of the most exciting action films to come out of China in recent years.,positive,positive,1,"most,exciting","[3, 4]",38,Latino/Hispanic,Male,Well,PASSED,613,LO,Latino/Hispanic,>=38,57469,train,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
279,QID953,217,"The asylum material is gripping, as are the scenes of Jia with his family.",positive,positive,1,"gripping,",[4],42,Latino/Hispanic,Male,Well,PASSED,627,LO,Latino/Hispanic,>=38,58188,train,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
280,QID661,71,Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness.,positive,positive,1,expressiveness.,[14],44,Latino/Hispanic,Male,Very well,PASSED,407,LO,Latino/Hispanic,>=38,58196,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
281,QID755,118,Attal pushes too hard to make this a comedy or serious drama.,negative,negative,2,"pushes,too,hard","[1, 2, 3]",51,White Mexican,Female,Very well,PASSED,469,LO,Latino/Hispanic,>=38,59111,train,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
282,QID679,80,That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace.,positive,positive,1,"That,Haynes,can,maintain,dismantle,wonderous,accomplishment,veracity","[0, 1, 2, 4, 6, 18, 19, 21]",49,Latino/Hispanic,Male,Not well,PASSED,417,LO,Latino/Hispanic,>=38,59156,train,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]"
283,QID857,169,Intriguing and downright intoxicating.,positive,positive,1,"Intriguing,downright,intoxicating.","[0, 2, 3]",50,Latino/Hispanic,Male,Very well,PASSED,542,LO,Latino/Hispanic,>=38,59413,train,"[1, 0, 1, 1]"
284,QID961,221,"The problem is that for the most part, the film is deadly dull.",negative,negative,2,"deadly,dull.","[11, 12]",55,White Mexican,Male,Very well,PASSED,637,LO,Latino/Hispanic,>=38,59464,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
