,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,sst2_id,sst2_split,rationale_binary
224,QID873,177,"Although the sequel has all the outward elements of the original, the first film's lovely flakiness is gone, replaced by the forced funniness found in the dullest kiddie flicks.",negative,negative,2,"forced,funniness,dullest,kiddie,flicks.","[21, 22, 26, 27, 28]",55,Black/African American,Female,Very well,PASSED,552,BO,Black/African American,>=38,43077,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]"
225,QID717,99,"Loud, chaotic and largely unfunny.",negative,negative,2,"Loud,,chaotic,unfunny.","[0, 1, 4]",53,Black/African American,Male,Very well,PASSED,448,BO,Black/African American,>=38,43084,train,"[1, 1, 0, 0, 1]"
226,QID615,48,"It has fun with the quirks of family life, but it also treats the subject with fondness and respect.",positive,positive,1,"fun,quirks,fondness,respect.","[2, 5, 16, 18]",49,Black/African American,Female,Very well,PASSED,373,BO,Black/African American,>=38,43306,train,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
227,QID545,13,Another Best of the Year selection.,positive,positive,1,"Best,of,the,Year","[1, 2, 3, 4]",49,Black/African American,Male,Very well,PASSED,323,BO,Black/African American,>=38,43407,train,"[0, 1, 1, 1, 1, 0]"
228,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,positive,1,"Exudes,fizz,Busby,Berkeley,musical,visceral,excitement,sports,extravaganza.","[0, 2, 5, 6, 7, 10, 11, 14, 15]",41,African,Female,Very well,PASSED,305,BO,Black/African American,>=38,43724,train,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
229,QID563,22,"... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!",negative,negative,2,"lumpy,old,sad,``un-bear-able''","[5, 8, 13, 20]",79,Black/African American,Male,Very well,PASSED,338,BO,Black/African American,>=38,43764,train,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
230,QID673,77,"Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.",positive,positive,1,"Elegantly,produced,expressively,minutely,detailed,wonders,of,dreamlike,ecstasy.","[0, 1, 3, 14, 15, 16, 17, 18, 19]",77,Black/African American,Female,Very well,PASSED,413,BO,Black/African American,>=38,43901,train,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
231,QID955,218,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",positive,positive,1,"audience,giddy,with,the,delight,of,discovery,","[14, 15, 16, 17, 18, 19, 20]",40,Black/African American,Male,Very well,PASSED,628,BO,Black/African American,>=38,43913,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
232,QID781,131,After that it becomes long and tedious like a classroom play in a college history course.,negative,negative,2,"After,becomes,long,tedious","[0, 3, 4, 6]",44,Black/African American,Female,Very well,PASSED,487,BO,Black/African American,>=38,44255,train,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
233,QID541,11,"A first-class, thoroughly involving B movie that effectively combines two surefire, beloved genres -- the prison flick and the fight film.",positive,positive,1,"first-class,,thoroughly,involving,effectively","[1, 2, 3, 7]",49,Black/African American,Male,Very well,PASSED,320,BO,Black/African American,>=38,44292,train,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
234,QID535,8,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",negative,negative,2,"almost,entirely,witless,inane,,carrying,every,gag,two,three,times,beyond,its,limit,to,sustain,a,laugh.","[4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]",41,African,Female,Very well,PASSED,313,BO,Black/African American,>=38,44296,train,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
235,QID699,90,Festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you.,negative,negative,2,"dungpile,swear,you,were,watching,monkeys,flinging,feces,at,you.","[5, 8, 9, 10, 11, 12, 13, 15, 16, 17]",53,Black/African American,Male,Very well,PASSED,434,BO,Black/African American,>=38,44332,train,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
236,QID1019,250,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.",positive,positive,1,"exquisite,,beautifully,clever","[5, 12, 15]",49,Black/African American,Male,Very well,PASSED,681,BO,Black/African American,>=38,44436,train,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
237,QID623,52,This thing works on no level whatsoever for me.,negative,no sentiment,3,thing,[1],38,Black/African American,Female,Very well,PASSED,379,BO,Black/African American,>=38,45044,train,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
238,QID905,193,"The delicious trimmings... arrive early and stay late, filling nearly every minute... with a lighthearted glow, some impudent snickers, and a glorious dose of humankind's liberating ability to triumph over a Scrooge or two.",positive,positive,1,"delicious,glorious","[1, 21]",44,Black/African American,Female,Very well,PASSED,579,BO,Black/African American,>=38,45497,train,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
239,QID519,0,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",positive,positive,1,"Beautifully,crafted,,engaging,attract,upscale,audiences,quality,nostalgic,,twisty,yarn,will,keep,them","[0, 1, 2, 6, 7, 8, 11, 14, 15, 16, 18, 19, 20]",41,African,Female,Very well,PASSED,301,BO,Black/African American,>=38,45819,train,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]"
240,QID613,47,"A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",negative,negative,2,"mindless,,lifeless,,meandering,,loud,,painful,,obnoxious.","[10, 11, 12, 13, 14, 15]",49,Black/African American,Female,Very well,PASSED,372,BO,Black/African American,>=38,46354,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
241,QID757,119,Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol's most intense psychological mysteries.,positive,positive,1,"excels,as,stunning,new","[2, 3, 12, 13]",38,Black/African American,Male,Well,PASSED,470,BO,Black/African American,>=38,47180,train,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
242,QID867,174,Bad and baffling from the get-go.,negative,negative,2,"Bad,and,baffling","[0, 1, 2]",55,Black/African American,Female,Very well,PASSED,548,BO,Black/African American,>=38,47202,train,"[1, 1, 1, 0, 0, 0]"
243,QID947,214,An awful movie that will only satisfy the most emotionally malleable of filmgoers.,negative,negative,2,"awful,movie,only,satisfy,the,most,emotionally,malleable,of,filmgoers.","[1, 2, 5, 6, 7, 8, 9, 10, 11, 12]",40,Black/African American,Male,Very well,PASSED,622,BO,Black/African American,>=38,47498,train,"[0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
244,QID913,197,"A breathtaking adventure for all ages, Spirit tells its poignant and uplifting story in a stunning fusion of music and images.",positive,positive,1,"breathtaking,poignant,uplifting,stunning","[1, 9, 11, 15]",44,Black/African American,Female,Very well,PASSED,592,BO,Black/African American,>=38,47914,train,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
245,QID937,209,Adam Sandler's Eight Crazy Nights grows on you -- like a rash.,negative,negative,2,"grows,on,you,like,a,rash.","[5, 6, 7, 9, 10, 11]",57,Black/African American,Male,Very well,PASSED,614,BO,Black/African American,>=38,48248,train,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1]"
246,QID1003,242,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,negative,negative,2,horrible,[7],49,Black/African American,Male,Very well,PASSED,670,BO,Black/African American,>=38,48344,train,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
247,QID541,11,"A first-class, thoroughly involving B movie that effectively combines two surefire, beloved genres -- the prison flick and the fight film.",positive,positive,1,"first-class,,thoroughly,involving,effectively","[1, 2, 3, 7]",49,Black/African American,Male,Very well,PASSED,320,BO,Black/African American,>=38,48377,train,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
248,QID655,68,"As quiet, patient and tenacious as Mr. Lopez himself, who approaches his difficult, endless work with remarkable serenity and discipline.",positive,positive,1,"with,remarkable,serenity,and,discipline.","[15, 16, 17, 18, 19]",49,Black/British,Female,Very well,PASSED,404,BO,Black/African American,>=38,49093,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
249,QID659,70,What a great shame that such a talented director as Chen Kaige has chosen to make his English-language debut with a film so poorly plotted and scripted.,negative,negative,2,"shame,so,poorly,plotted,and,scripted.","[3, 22, 23, 24, 25, 26]",77,Black/African American,Female,Very well,PASSED,406,BO,Black/African American,>=38,49442,train,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
250,QID1009,245,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",negative,negative,2,"overexposed,waste","[19, 20]",49,Black/African American,Male,Very well,PASSED,676,BO,Black/African American,>=38,49464,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
251,QID989,235,"This odd, poetic road movie, spiked by jolts of pop music, pretty much takes place in Morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is such a mesmerizing one.",positive,positive,1,"tribute,mesmerizing","[23, 38]",39,Black/African American,Male,Very well,PASSED,661,BO,Black/African American,>=38,49838,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
252,QID803,142,This is one of the biggest disappointments of the year.,negative,negative,2,"biggest,disappointments,of,the,year.","[5, 6, 7, 8, 9]",67,Black/African American,Female,Very well,PASSED,501,BO,Black/African American,>=38,50066,train,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
253,QID543,12,The film is so bad it doesn't improve upon the experience of staring at a blank screen.,negative,negative,2,"so,bad,doesn't,improve","[3, 4, 6, 7]",49,Black/African American,Male,Very well,PASSED,321,BO,Black/African American,>=38,50159,train,"[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
254,QID843,162,"The misery of these people becomes just another voyeuristic spectacle, to be consumed and forgotten.",negative,negative,2,"misery,of,these,people,voyeuristic,spectacle,","[1, 2, 3, 4, 8, 9]",58,Black/African American,Female,Very well,PASSED,528,BO,Black/African American,>=38,50242,train,"[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
255,QID709,95,"Cox offers plenty of glimpses at existing photos, but there are no movies of Nijinsky, so instead the director treats us to an aimless hodgepodge.",negative,negative,2,"Cox,treats,to,an,aimless,hodgepodge.","[0, 19, 21, 22, 23, 24]",53,Black/African American,Male,Very well,PASSED,442,BO,Black/African American,>=38,50443,train,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]"
256,QID651,66,At 78 minutes it just zings along with vibrance and warmth.,positive,positive,1,"it,zings,along,with,vibrance,and,warmth.","[3, 5, 6, 7, 8, 9, 10]",49,Black/British,Female,Very well,PASSED,402,BO,Black/African American,>=38,50480,train,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]"
257,QID955,218,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",positive,positive,1,"audience,giddy,with,the,delight,of,discovery,","[14, 15, 16, 17, 18, 19, 20]",40,Black/African American,Male,Very well,PASSED,628,BO,Black/African American,>=38,50759,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
258,QID665,73,"Gosling creates a staggeringly compelling character, a young man whose sharp intellect is at the very root of his contradictory, self-hating, self-destructive ways.",positive,positive,1,"staggeringly,compelling","[3, 4]",77,Black/African American,Female,Very well,PASSED,409,BO,Black/African American,>=38,50929,train,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
259,QID713,97,Mazel tov to a film about a family's joyous life acting on the Yiddish stage.,positive,positive,1,"Mazel,tov,joyous,life,acting,on,Yiddish,stage.","[0, 1, 8, 9, 10, 11, 13, 14]",53,Black/African American,Male,Very well,PASSED,445,BO,Black/African American,>=38,50989,train,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]"
260,QID979,230,"As a girl-meets-girl romantic comedy, Kissing Jessica Steinis quirky, charming and often hilarious.",positive,positive,1,"charming,hilarious.","[9, 12]",39,Black/African American,Male,Very well,PASSED,652,BO,Black/African American,>=38,51076,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
261,QID741,111,"Like life on the island, the movie grows boring despite the scenery.",negative,negative,2,"the,movie,grows,boring,despite,the,scenery.","[5, 6, 7, 8, 9, 10, 11]",38,Black/African American,Male,Well,PASSED,461,BO,Black/African American,>=38,51497,train,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
262,QID705,93,"The fun of the movie is the chance it affords to watch Jackson, who also served as executive producer, take his smooth, shrewd, powerful act abroad.",positive,positive,1,"fun,of,the,movie,is,chance,it,affords,to,watch,Jackson,","[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12]",53,Black/African American,Male,Very well,PASSED,440,BO,Black/African American,>=38,52633,train,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
263,QID811,146,"Like the best of Godard's movies... it is visually ravishing, penetrating, impenetrable.",positive,positive,1,"visually,ravishing,,penetrating,","[8, 9, 10]",67,Black/African American,Female,Very well,PASSED,506,BO,Black/African American,>=38,52913,train,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
264,QID567,24,"Reassuring, retro uplifter.",positive,positive,1,"Reassuring,,uplifter.","[0, 2]",79,Black/African American,Male,Very well,PASSED,340,BO,Black/African American,>=38,53373,train,"[1, 0, 1]"
265,QID751,116,The only entertainment you'll derive from this choppy and sloppy affair will be from unintentional giggles -- several of them.,negative,negative,2,"only,entertainment,you'll,derive","[1, 2, 3, 4]",38,Black/African American,Male,Well,PASSED,466,BO,Black/African American,>=38,54007,train,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
266,QID883,182,"A work of extraordinary journalism, but it is also a work of deft and subtle poetry.",positive,positive,1,"work,of,extraordinary,journalism,","[1, 2, 3, 4]",43,Black/African American,Female,Very well,PASSED,562,BO,Black/African American,>=38,54163,train,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
267,QID971,226,"We never truly come to care about the main characters and whether or not they'll wind up together, and Michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.",negative,negative,2,"never,truly,care,neither,amusing,nor,dramatic,enough","[1, 2, 5, 23, 24, 25, 26, 27]",38,Black/African American,Male,Very well,PASSED,646,BO,Black/African American,>=38,54238,train,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
268,QID1041,261,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",negative,negative,2,"nothing,but,Savage,Garden,no,clue,about,making,a,movie.","[6, 7, 9, 10, 18, 19, 20, 21, 22, 23]",52,African,Female,Very well,PASSED,696,BO,Black/African American,>=38,54316,train,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
269,QID529,5,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",positive,positive,1,brilliant,[6],41,African,Female,Very well,PASSED,307,BO,Black/African American,>=38,54991,train,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
270,QID941,211,"... pitiful, slapdash disaster.",negative,negative,2,"pitiful,,slapdash,disaster.","[1, 2, 3]",40,Black/African American,Male,Very well,PASSED,616,BO,Black/African American,>=38,55141,train,"[0, 1, 1, 1]"
271,QID945,213,Returning director Rob Minkoff... and screenwriter Bruce Joel Rubin... have done a fine job of updating White's dry wit to a new age.,positive,positive,1,"have,done,a,fine,job,of,updating,White's,dry,wit,to,a,new,age.","[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",40,Black/African American,Male,Very well,PASSED,619,BO,Black/African American,>=38,55198,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
272,QID863,172,The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths.,positive,positive,1,"touches,the,heart,and,the,funnybone","[3, 4, 5, 6, 7, 8]",55,Black/African American,Female,Very well,PASSED,546,BO,Black/African American,>=38,55240,train,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
273,QID739,110,This is one of those war movies that focuses on human interaction rather than battle and action sequences... and it's all the stronger because of it.,positive,positive,1,"and,it's,all,the,stronger,because,of,it.","[18, 19, 20, 21, 22, 23, 24, 25]",38,Black/African American,Male,Well,PASSED,460,BO,Black/African American,>=38,55354,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
274,QID975,228,"Bogdanovich taps deep into the Hearst mystique, entertainingly reenacting a historic scandal.",positive,positive,1,entertainingly,[7],38,Black/African American,Male,Very well,PASSED,648,BO,Black/African American,>=38,55696,train,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
275,QID601,41,"It's a powerful though flawed movie, guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today.",positive,positive,1,"best,actor","[20, 21]",49,Black/African American,Female,Very well,PASSED,362,BO,Black/African American,>=38,55878,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
276,QID719,100,The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D.,positive,positive,1,"perfect,breathtakingly,beautiful","[14, 18, 19]",50,Black/African American,Female,Very well,PASSED,449,BO,Black/African American,>=38,55975,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
277,QID819,150,I'm not sure which will take longer to heal: the welt on Johnny Knoxville's stomach from a riot-control projectile or my own tortured psyche.,negative,negative,2,"tortured,psyche.","[22, 23]",45,Black/African American,Female,Very well,PASSED,511,BO,Black/African American,>=38,56596,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
278,QID935,208,One of the most exciting action films to come out of China in recent years.,positive,positive,1,"most,exciting,action,films,in,recent,years.","[3, 4, 5, 6, 12, 13, 14]",57,Black/African American,Male,Very well,PASSED,613,BO,Black/African American,>=38,57469,train,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1]"
279,QID953,217,"The asylum material is gripping, as are the scenes of Jia with his family.",positive,positive,1,"asylum,material,is,gripping,,as,are,the,scenes,of,Jia,with,his,family.","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",40,Black/African American,Male,Very well,PASSED,627,BO,Black/African American,>=38,58188,train,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
280,QID661,71,Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness.,positive,positive,1,"breathtakingly,assured,stylish,acute,expressiveness.","[4, 5, 7, 13, 14]",77,Black/African American,Female,Very well,PASSED,407,BO,Black/African American,>=38,58196,train,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1]"
281,QID755,118,Attal pushes too hard to make this a comedy or serious drama.,negative,negative,2,"pushes,too,hard","[1, 2, 3]",38,Black/African American,Male,Well,PASSED,469,BO,Black/African American,>=38,59111,train,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
282,QID679,80,That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace.,positive,positive,1,"wonderous,accomplishment,veracity,grace.","[18, 19, 21, 24]",76,African,Male,Very well,PASSED,417,BO,Black/African American,>=38,59156,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1]"
283,QID857,169,Intriguing and downright intoxicating.,positive,positive,1,"Intriguing,and,intoxicating.","[0, 1, 3]",58,Black/African American,Female,Very well,PASSED,542,BO,Black/African American,>=38,59413,train,"[1, 1, 0, 1]"
284,QID961,221,"The problem is that for the most part, the film is deadly dull.",negative,negative,2,"for,the,most,part,,deadly,dull.","[4, 5, 6, 7, 11, 12]",38,Black/African American,Male,Very well,PASSED,637,BO,Black/African American,>=38,59464,train,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1]"
285,QID1009,245,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",negative,negative,2,"overexposed,waste","[19, 20]",49,Black/African American,Male,Very well,PASSED,676,BO,Black/African American,>=38,59503,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
286,QID987,234,A generic family comedy unlikely to be appreciated by anyone outside the under-10 set.,negative,negative,2,"generic,family,comedy,unlikely,to,be,appreciated","[1, 2, 3, 4, 5, 6, 7]",39,Black/African American,Male,Very well,PASSED,658,BO,Black/African American,>=38,60110,train,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
287,QID691,86,"A miraculous movie, I'm Going Home is so slight, yet overflows with wisdom and emotion.",positive,positive,1,"miraculous,movie,,overflows,wisdom,emotion.","[1, 2, 10, 12, 14]",76,African,Male,Very well,PASSED,428,BO,Black/African American,>=38,60159,train,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
288,QID957,219,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.,negative,negative,2,"about,as,exciting,to,watch,as,two,last-place,basketball,teams,playing,one,another,on,the,final,day,of,the,season.","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",40,Black/African American,Male,Very well,PASSED,629,BO,Black/African American,>=38,60265,train,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
289,QID549,15,The soundtrack alone is worth the price of admission.,positive,positive,1,"worth,the,price,of,admission.","[4, 5, 6, 7, 8]",49,Black/African American,Male,Very well,PASSED,328,BO,Black/African American,>=38,60395,train,"[0, 0, 0, 0, 1, 1, 1, 1, 1]"
290,QID667,74,"I thought the relationships were wonderful, the comedy was funny, and the love `real'.",positive,positive,1,"wonderful,,`real'.","[5, 13]",77,Black/African American,Female,Very well,PASSED,410,BO,Black/African American,>=38,60405,train,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
291,QID985,233,"As a remake, it's a pale imitation.",negative,negative,2,"pale,imitation.","[5, 6]",39,Black/African American,Male,Very well,PASSED,655,BO,Black/African American,>=38,60598,train,"[0, 0, 0, 0, 0, 1, 1]"
292,QID733,107,"Stitch is a bad mannered, ugly and destructive little ****.",negative,negative,2,"bad,mannered,,ugly,destructive,****.","[3, 4, 5, 7, 9]",50,Black/African American,Female,Very well,PASSED,457,BO,Black/African American,>=38,60861,train,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 1]"
293,QID833,157,The movie is virtually without context -- journalistic or historical.,negative,negative,2,"without,context","[4, 5]",45,Black/African American,Female,Very well,PASSED,522,BO,Black/African American,>=38,61424,train,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
294,QID973,227,"Most haunting about ``Fence'' is its conclusion, when we hear the ultimate fate of these girls and realize, much to our dismay, that this really did happen.",positive,negative,2,"haunting,dismay,","[1, 21]",38,Black/African American,Male,Very well,PASSED,647,BO,Black/African American,>=38,61907,train,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
295,QID711,96,Mr. Soderbergh's direction and visual style struck me as unusually and unimpressively fussy and pretentious.,negative,negative,2,"Soderbergh's,direction,fussy,pretentious.","[1, 2, 12, 14]",53,Black/African American,Male,Very well,PASSED,444,BO,Black/African American,>=38,62376,train,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
296,QID547,14,I love the robust middle of this picture.,positive,positive,1,"love,robust","[1, 3]",49,Black/African American,Male,Very well,PASSED,326,BO,Black/African American,>=38,62429,train,"[0, 1, 0, 1, 0, 0, 0, 0]"
